p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,pose
0,0,1259,11,1205,370,279,824,500,131,179,248,1
929,1232,1034,1646,819,857,269,3797,412,479,319,662,1
619,1457,564,1535,761,602,271,3774,367,550,341,771,1
843,273,1490,2209,821,900,202,3075,419,627,394,799,1
723,440,1933,2032,938,816,284,2994,467,556,371,804,1
0,0,0,0,1233,890,297,3121,531,569,243,888,1
0,525,0,0,961,987,281,4006,467,600,313,778,1
0,0,0,0,1223,963,297,3920,590,532,272,916,1
0,0,0,0,1188,948,289,3922,565,579,256,902,1
0,0,0,0,1230,982,302,3925,597,603,304,961,1
0,0,0,0,1249,982,302,3923,603,580,290,945,1
0,0,0,0,1067,932,272,3909,577,609,284,860,1
0,0,0,0,1146,982,299,3922,586,632,304,948,1
149,399,95,867,956,858,245,4028,526,365,536,777,1
1511,2090,951,1124,889,895,266,4007,517,375,447,665,1
1649,1885,21,1006,1006,994,241,3054,547,389,358,663,1
1575,1872,252,1349,991,991,231,3968,474,358,292,680,1
1837,1922,0,480,887,936,241,3995,462,399,302,713,1
1603,2015,165,439,1028,1003,269,2849,565,431,382,718,1
1819,2143,0,695,1012,893,281,3992,536,409,375,789,1
1840,2031,0,560,958,929,270,3984,512,384,374,781,1
1619,2222,0,450,1065,906,278,3993,655,481,445,830,1
1759,2203,0,808,1064,893,275,3993,536,440,425,792,1
1621,2237,0,466,1071,795,285,3812,708,551,418,979,1
1650,2230,0,527,1089,887,287,3985,687,528,394,921,1
1602,2327,0,258,1120,824,276,3824,745,575,418,1031,1
1473,2150,58,1098,1112,798,290,3800,733,565,449,976,1
1307,1631,768,801,1083,931,294,4018,757,627,457,957,1
1415,2173,0,445,1092,915,285,4019,737,587,431,1047,1
1425,1923,331,948,1086,951,282,4019,741,656,450,1070,1
1364,1766,602,991,1032,946,277,4018,719,644,464,1030,1
1491,1963,335,1259,1044,906,277,3931,741,628,472,1098,1
1462,1975,57,1520,1042,961,278,4019,724,663,478,1054,1
1552,2022,260,1520,1066,896,286,3813,764,617,484,1124,1
1509,1975,199,1434,1058,923,281,3813,750,620,481,1091,1
1566,2077,335,1296,1081,909,292,3817,761,641,427,1113,1
1522,2032,293,1474,1067,904,289,3802,764,628,456,1120,1
1638,2010,102,1462,905,865,251,3973,612,581,431,941,1
1535,2032,265,1471,963,864,178,3990,647,657,698,1083,1
1609,2181,402,1194,1076,825,276,3815,457,614,232,1092,1
1634,2106,224,1403,965,843,254,3702,644,645,473,1139,1
1729,2245,195,1651,1127,893,261,3989,330,600,333,1060,1
1678,2194,355,1584,1029,828,266,3607,444,605,307,1045,1
1712,2125,295,1617,910,838,249,3875,427,687,277,1110,1
1687,2187,272,1523,1096,913,264,3990,349,649,218,1101,1
1676,2160,176,1719,1003,883,219,4009,642,508,655,734,1
1743,2080,227,1637,896,832,252,3024,621,654,453,1073,1
1733,2121,21,1813,918,848,224,4016,720,485,509,701,1
1753,2137,125,1733,892,824,240,4016,780,551,666,708,1
1841,2100,2,1506,929,900,283,3995,657,481,389,800,1
1760,2130,0,1389,1011,955,302,3999,594,457,360,727,1
1877,2155,47,1707,956,868,282,3998,554,560,676,846,1
1891,2160,68,1535,974,908,288,3878,697,501,436,742,1
1854,2227,31,1563,953,793,270,3652,670,610,406,956,1
1872,2202,0,1653,961,903,250,4014,605,583,359,910,1
1901,2267,57,1334,1033,875,263,3973,697,603,462,1004,1
1869,2239,31,1483,969,835,250,3955,726,549,435,922,1
1813,2269,153,1328,995,804,296,3762,762,625,446,1026,1
1917,2263,10,1500,988,882,288,3972,736,612,499,1032,1
1843,2243,137,1465,1018,854,273,3965,784,629,512,1107,1
1802,2234,150,1375,1006,829,292,3945,774,617,498,1082,1
1840,2319,183,1199,1039,809,280,3680,766,633,522,995,1
1837,2311,189,955,1042,837,276,3171,783,648,484,1098,1
1844,2289,143,1325,1016,845,281,3917,775,648,564,1070,1
1849,2299,162,1313,1022,833,280,3922,761,637,547,1042,1
1859,2290,143,1180,1027,857,281,3912,800,659,564,1087,1
1840,2286,156,1350,1012,850,282,3925,777,654,566,1092,1
1889,2318,173,1392,1035,879,284,3924,806,663,567,1120,1
1890,2317,203,1215,1040,873,284,3922,797,655,557,1100,1
1866,2309,144,1383,1025,878,285,3914,803,669,546,1131,1
1878,2306,161,1399,1031,884,285,3924,806,668,558,1112,1
1908,2330,176,1154,1049,885,284,3921,868,682,550,1125,1
1887,2320,144,1375,1031,885,285,3924,830,679,561,1139,1
1891,2322,112,1362,1040,890,286,3922,874,685,559,1118,1
1904,2334,151,1232,1040,893,285,3922,874,687,550,1119,1
1535,1981,0,0,1204,1070,299,4014,412,370,175,651,1
1584,2145,113,1442,1058,894,290,4001,672,501,308,852,1
1874,2354,651,624,1028,876,230,4017,540,493,364,854,1
1805,2358,235,0,1270,1030,316,4033,603,350,301,738,1
1943,2313,560,879,998,871,241,4008,650,376,360,759,1
1891,2260,624,778,953,881,193,4029,544,320,366,720,1
1999,2302,738,192,962,894,223,4016,394,487,251,895,1
1879,2335,725,0,1005,848,240,3996,654,442,394,884,1
2078,2480,613,46,1008,793,253,3829,598,475,377,887,1
1969,2342,705,47,979,848,239,3986,586,462,381,784,1
1878,2311,464,187,1010,926,249,3975,594,527,356,947,1
1965,2302,713,983,1086,882,260,3971,587,506,417,922,1
1922,2368,379,0,1025,908,253,3994,731,546,455,948,1
1840,2303,315,0,1000,915,248,3991,708,545,355,949,1
1990,2434,427,0,1053,933,257,4000,756,559,412,973,1
1939,2385,401,0,1042,917,256,3996,744,550,405,960,1
2160,2607,409,6,1106,919,258,3998,777,558,398,1008,1
2071,2526,466,6,1070,924,258,4000,762,559,404,995,1
1922,2439,268,1637,1136,977,265,4014,798,596,456,1026,1
1996,2498,368,827,1107,945,264,4002,790,571,411,1011,1
1862,2295,550,1479,1156,988,263,4018,805,617,467,1044,1
1885,2333,267,304,1156,1001,260,4018,794,609,470,1030,1
1919,2209,368,1855,1081,997,257,4020,752,641,422,1008,1
1917,2181,571,1783,1068,981,253,4020,681,644,332,972,1
1808,2161,573,1870,1113,1013,258,4019,695,622,338,1026,1
1907,2250,410,1873,1131,997,260,4019,785,642,527,1018,1
1958,2227,641,1578,1122,973,260,4022,671,597,431,1049,1
1959,2143,551,1584,1068,986,262,4024,516,578,323,1046,1
2014,2207,641,1850,1138,1026,270,4024,681,651,551,1054,1
1991,2214,618,1771,1174,973,267,4024,685,641,511,1046,1
1953,2157,507,1878,1106,999,267,4014,720,662,406,1074,1
2011,2151,611,1913,1081,1023,260,4024,702,660,518,1072,1
1961,2243,524,2018,1183,1010,272,4024,743,672,533,1059,1
1936,2199,523,1983,1149,1008,271,4024,729,671,477,1066,1
2013,2137,510,1991,1078,1050,265,4025,768,677,489,1087,1
2023,2125,507,1979,1052,1034,259,4025,732,680,554,1084,1
1903,2127,429,1791,1114,1031,288,4025,652,618,336,869,1
2019,2180,491,2026,1110,1052,262,4025,788,684,496,1092,1
1986,2240,469,1999,1133,1007,264,4024,768,647,522,942,1
1963,2201,483,1987,1092,981,263,4024,749,634,467,900,1
2002,2271,476,2032,1154,1034,270,4024,791,662,545,987,1
1987,2252,469,2015,1147,1026,270,4024,778,654,531,965,1
2000,2275,486,2044,1170,1048,270,4025,805,673,550,1005,1
2003,2272,475,2026,1165,1046,269,4016,799,664,549,998,1
2039,2305,575,1680,1186,1055,273,4023,822,673,550,1024,1
2018,2288,503,1958,1177,1049,272,4024,815,677,553,1006,1
2035,2313,464,1991,1197,1056,271,4023,826,680,558,1037,1
2046,2317,528,1904,1193,1053,274,4023,822,675,560,1031,1
2019,2303,462,2000,1200,1068,271,4024,832,694,574,1047,1
2027,2313,464,2006,1200,1063,269,4023,833,684,567,1041,1
2047,2327,605,1700,1203,1076,274,4024,837,694,567,1058,1
2039,2320,467,2005,1203,1070,271,4024,838,693,580,1059,1
2047,2331,489,1981,1210,1077,273,4024,843,706,564,1065,1
2061,2341,595,1703,1208,1078,273,4024,841,699,567,1057,1
2038,2327,448,2025,1210,1084,278,4024,857,711,560,1069,1
2033,2352,462,2018,1210,1081,274,4024,850,702,567,1070,1
2096,2345,629,1584,1205,1094,280,4024,861,526,572,1032,1
2046,2331,562,1781,1196,1079,276,4015,856,690,565,1050,1
2057,2341,474,2007,1220,1085,278,4024,860,615,566,1076,1
2077,2347,527,2000,1213,1076,278,4024,868,600,569,1065,1
2114,2192,560,1786,1021,1030,241,4023,795,417,572,768,1
2064,2347,449,2011,1221,1094,280,4024,868,622,559,1078,1
2064,2271,467,1936,1152,1010,269,4020,611,524,699,735,1
2093,2201,610,1535,1135,1017,254,4016,789,638,410,957,1
1973,2193,511,2037,1135,956,272,4014,678,667,503,1023,1
2019,2224,487,2022,1073,1022,256,4020,625,619,433,856,1
1926,2152,590,1727,1127,1070,311,4010,696,570,397,729,1
2017,2118,634,1858,1143,1035,294,4016,717,597,541,896,1
2002,2224,530,2079,1112,968,293,4014,741,681,492,1021,1
1999,2159,503,2069,1069,1074,296,4018,724,580,452,696,1
2033,2278,697,1657,1144,975,295,4014,794,718,538,1028,1
2016,2252,636,1881,1120,970,297,4014,769,713,532,992,1
2034,2294,558,2099,1153,992,301,4014,806,741,575,1089,1
2035,2282,635,1936,1143,989,300,4014,803,730,560,1065,1
2080,2336,703,1680,1173,1000,306,4015,821,762,549,1095,1
2054,2303,604,1893,1160,997,303,4004,809,754,562,1082,1
2074,2329,580,2112,1166,1007,309,4014,830,777,561,1116,1
2077,2337,646,1969,1170,1007,308,4010,824,772,561,1114,1
2081,2336,593,2130,1177,1015,310,4016,841,785,575,1113,1
2064,2322,583,2130,1167,1010,309,4015,837,786,570,1107,1
2121,2352,670,1916,1181,1029,312,4016,851,795,572,1132,1
2106,2352,657,1888,1178,1020,310,4015,848,794,572,1110,1
2091,2326,577,2096,1187,1036,312,4015,861,806,576,1141,1
2103,2346,612,2096,1179,1030,310,4015,862,802,572,1129,1
2130,2368,681,1822,1191,1042,311,4013,871,809,573,1128,1
2106,2346,595,2113,1190,1033,309,4006,864,806,577,1130,1
2070,2109,619,2215,1036,1041,294,4023,828,793,563,1100,1
2150,2377,669,1843,1199,1011,306,4015,884,802,533,1140,1
2065,1890,556,2192,1092,1092,294,4023,832,812,622,1154,1
2022,1918,606,2285,1058,1097,297,4023,822,814,592,1140,1
2096,2131,498,1143,1169,977,319,4005,868,764,528,1121,1
2000,1968,677,2081,1162,957,305,4006,863,781,530,1159,1
2083,2164,560,1936,1164,1065,329,4015,773,518,436,664,1
2143,2163,602,1358,1176,1083,325,4016,867,561,562,728,1
2017,2085,656,1983,950,1049,295,4018,520,474,270,682,1
1454,1937,378,1081,1328,1189,340,4020,487,294,162,501,1
2159,2155,736,1814,1025,1106,305,4019,657,514,425,932,1
2150,2142,645,1455,945,1024,300,4018,595,473,359,903,1
2130,2258,742,1968,1080,952,312,4019,707,611,437,826,1
2143,2221,677,1925,1059,1012,311,4007,650,575,461,719,1
2148,2146,724,1653,1029,1048,315,4025,719,651,487,997,1
2108,2237,721,1616,1091,957,313,4024,735,630,464,916,1
1783,1966,494,1740,1079,1069,295,4023,715,524,354,656,1
2113,2098,1142,1505,1111,1033,303,4013,739,626,500,1015,1
2096,2000,1490,1740,1242,1121,301,4018,354,508,282,631,1
1938,2158,643,1615,1159,1087,319,4016,533,529,314,695,1
1794,2309,681,790,1343,1177,335,3988,298,326,120,554,1
1333,2079,919,893,1291,1132,326,4016,461,290,158,525,1
1191,0,870,1549,781,1498,127,4036,137,254,9,307,1
1451,1506,963,1495,1325,1193,278,4031,349,319,109,608,1
0,235,1169,149,1521,1474,316,4005,431,94,49,8,1
1274,0,834,1694,849,1563,89,4031,206,248,6,355,1
1431,2225,1035,1803,1143,1008,278,3999,352,292,188,540,1
1552,2258,1087,1698,1113,1014,272,3711,298,142,140,252,1
1728,2027,202,1734,988,1026,227,4020,609,413,369,633,1
1635,2210,656,1783,854,854,213,3977,545,366,377,667,1
1326,2261,475,1826,1226,914,269,3975,687,441,387,721,1
1623,2192,371,1744,1110,960,240,4011,623,414,324,753,1
1823,1995,475,1267,1008,1000,244,4016,645,539,439,808,1
1569,2119,432,870,1099,989,259,3991,731,503,477,650,1
1809,2147,362,1555,1130,989,272,3989,741,550,469,895,1
1846,2096,330,1331,1080,1038,266,3991,678,519,411,862,1
1865,2163,400,1741,1093,1060,260,4021,726,585,488,888,1
1795,2192,379,1712,1160,1015,276,3993,740,568,479,897,1
1823,2191,362,1734,1139,1066,274,3993,784,600,409,910,1
1904,2119,385,1700,1055,1063,259,4021,740,599,477,874,1
1845,2229,380,1776,1174,1076,283,3993,790,616,481,911,1
1852,2210,394,1823,1162,1065,282,3993,800,608,454,905,1
1872,2159,389,1746,1137,1116,241,4021,549,617,620,940,1
1840,2242,402,1712,1181,1088,284,3994,808,617,485,925,1
1860,2173,368,1761,1078,1107,250,4023,656,575,359,899,1
1839,2213,413,1787,1148,1130,241,4021,602,596,255,881,1
1884,2270,445,1840,1159,1074,269,3996,781,613,423,964,1
1854,2219,534,1616,1134,1080,262,4022,747,596,406,957,1
1879,2266,438,1891,1178,1095,276,3997,808,628,481,983,1
1857,2270,480,1879,1173,1080,273,3996,800,623,466,978,1
1851,2260,449,1899,1184,1105,274,3985,831,611,477,982,1
1859,2256,448,1891,1179,1099,275,3986,819,622,477,984,1
1910,2295,331,1840,1191,1121,279,4008,853,617,482,996,1
1919,2272,334,1777,1172,1138,279,4008,846,602,482,983,1
1903,2309,249,1793,1204,1122,281,3977,871,627,470,1011,1
1909,2302,235,1794,1195,1109,277,3983,866,619,462,1005,1
1931,2309,266,1819,1192,1149,286,4008,882,645,486,991,1
1926,2287,262,1742,1145,1155,278,4000,859,637,482,975,1
1919,2329,278,1887,1210,1164,287,4019,891,655,489,1007,1
1905,2316,272,1857,1203,1154,287,4008,887,648,487,1000,1
1903,2317,338,1485,1213,1170,286,4009,900,662,502,1025,1
1901,2320,283,1892,1211,1166,286,4009,894,657,503,1015,1
1941,2320,319,1554,1218,1171,287,4010,911,665,504,1029,1
1936,2325,428,1015,1219,1176,288,4020,906,665,502,1028,1
1941,2319,208,1820,1219,1175,286,4004,910,669,494,1035,1
1939,2318,221,1769,1217,1172,287,4010,918,665,486,1036,1
1947,2295,368,1382,1225,1187,288,4008,918,669,497,1043,1
1936,2315,187,1847,1224,1180,288,4008,918,671,493,1038,1
1951,2298,291,1857,1226,1182,288,4007,927,678,489,1046,1
1931,2303,394,1469,1226,1185,290,4008,922,675,495,1044,1
1951,2320,195,1920,1226,1188,295,4007,928,682,497,1056,1
1946,2307,203,1881,1222,1183,291,3998,927,676,492,1046,1
1963,2299,399,1399,1232,1191,295,4008,932,687,506,1059,1
1974,2305,379,1602,1231,1194,296,4019,935,689,498,1061,1
1968,2323,269,1966,1232,1194,296,4010,938,692,492,1069,1
1955,2290,325,1759,1228,1191,296,4008,935,692,496,1062,1
1990,2352,336,1633,1237,1207,294,4021,947,694,500,1074,1
1990,2346,205,1958,1236,1200,292,4021,946,692,504,1075,1
2002,2352,291,1922,1232,1203,296,4021,951,699,492,1078,1
1995,2341,371,1419,1231,1205,295,4011,947,696,495,1069,1
1989,2345,237,1999,1233,1205,301,4021,949,702,501,1081,1
1987,2338,250,1986,1235,1202,300,4021,951,702,498,1079,1
2018,2348,421,1442,1238,1208,303,4022,958,708,503,1086,1
1995,2336,331,1797,1238,1208,301,4021,956,708,498,1084,1
2003,2345,276,1935,1238,1210,303,4022,960,706,507,1092,1
2023,2352,318,1840,1240,1208,302,4022,961,707,507,1089,1
2015,2356,272,1966,1239,1211,302,4022,969,712,510,1092,1
2001,2352,256,1957,1239,1210,302,4022,967,711,508,1094,1
2047,2373,362,1695,1246,1216,301,4023,972,714,515,1098,1
2032,2363,295,1825,1242,1214,303,4022,970,714,512,1095,1
2000,2326,257,1941,1241,1217,302,4023,972,719,513,1103,1
2035,2359,335,1904,1245,1217,302,4023,975,717,514,1096,1
2031,2354,265,1883,1244,1219,304,4023,977,726,504,1101,1
2019,2347,250,1979,1245,1220,304,4023,976,723,509,1097,1
2064,2371,321,1857,1245,1219,305,4023,982,727,513,1107,1
2059,2375,336,1645,1249,1221,304,4023,982,728,517,1100,1
2029,2361,251,1987,1243,1219,305,4023,984,728,526,1105,1
2033,2353,281,1978,1243,1221,304,4022,983,728,522,1107,1
2066,2385,330,1635,1249,1225,301,4023,987,733,524,1109,1
2041,2370,272,1840,1244,1221,306,4022,984,728,526,1105,1
2043,2375,279,1971,1244,1228,303,4014,986,734,534,1111,1
2054,2378,304,1929,1243,1221,301,4023,989,731,525,1113,1
2043,2384,304,1729,1254,1228,304,4023,991,738,512,1107,1
2032,2377,272,1933,1248,1225,304,4023,993,732,535,1109,1
2075,2381,297,1968,1254,1225,302,4023,1001,740,506,1113,1
2060,2396,339,1646,1259,1229,304,4023,995,737,514,1112,1
2063,2384,219,2027,1254,1227,304,4023,1000,746,506,1116,1
2062,2385,209,2017,1253,1227,303,4023,997,744,507,1116,1
2101,2405,321,1645,1259,1232,306,4023,1001,747,507,1119,1
2069,2384,247,1855,1252,1225,304,4013,997,745,498,1113,1
2067,2384,224,2056,1252,1228,306,4023,1001,749,514,1121,1
2086,2383,282,1966,1255,1221,304,4013,1001,747,512,1119,1
2090,2391,246,1789,1255,1230,308,4023,1003,747,499,1123,1
2073,2390,226,1819,1256,1232,309,4023,1004,748,513,1119,1
2109,2405,337,1503,1264,1234,310,4023,1008,749,488,1126,1
2108,2402,320,1345,1260,1230,308,4023,1005,748,490,1121,1
2056,2390,238,1914,1256,1228,308,4013,1005,748,496,1124,1
2078,2388,274,1856,1259,1233,310,4023,1009,749,493,1127,1
2096,2416,344,1584,1266,1236,311,4023,1007,746,496,1125,1
2035,2406,285,1744,1261,1234,309,4023,1010,749,496,1124,1
2070,2395,229,1965,1262,1236,309,4023,1020,749,501,1130,1
2095,2411,295,1911,1265,1236,309,4023,1014,749,501,1123,1
2085,2407,303,1677,1271,1242,309,4023,1022,754,504,1128,1
2069,2398,240,1889,1267,1241,307,4023,1022,750,503,1127,1
2089,2389,258,1961,1265,1239,312,4022,1030,754,506,1129,1
2096,2416,326,1639,1270,1241,311,4023,1025,753,506,1128,1
2080,2400,238,2020,1267,1242,312,4023,1030,756,515,1133,1
2069,2397,255,2014,1265,1241,312,4023,1029,757,504,1130,1
2110,2418,342,1526,1272,1243,311,4023,1035,759,508,1133,1
2109,2407,253,1797,1271,1244,311,4023,1036,758,506,1129,1
2074,2426,387,208,1267,1249,308,4023,1031,762,505,1121,1
2106,2414,283,1924,1271,1240,309,4023,1038,758,507,1134,1
1961,2369,1028,390,1237,1238,301,4023,1015,764,473,1014,1
1970,2410,903,0,1250,1247,295,4023,1023,757,472,1064,1
1968,2282,526,1460,1036,1100,228,4028,819,672,376,841,1
2009,2637,631,379,1141,1072,287,4039,788,681,320,812,1
1935,2416,304,879,1191,1018,293,4019,962,635,449,911,1
1867,2415,997,1453,1131,946,268,4016,937,591,404,876,1
1936,2443,0,752,1205,1029,299,4018,952,646,470,935,1
1959,2411,51,598,1202,1046,291,4018,962,631,449,921,1
2025,2471,60,1185,1227,1048,299,4018,955,653,476,957,1
1979,2451,98,816,1205,1052,299,4018,947,659,486,951,1
2000,2512,93,711,1201,996,276,3985,965,661,465,960,1
1998,2474,353,810,1239,1034,295,4018,965,655,430,960,1
1998,2450,79,1345,1193,1038,295,4018,982,673,495,978,1
1962,2438,0,843,1155,1053,278,4020,973,669,485,975,1
2006,2445,3,1575,1210,1067,301,4019,996,677,480,978,1
2018,2439,0,1442,1200,1058,299,4019,994,675,476,969,1
2014,2410,127,905,1209,1078,301,4018,998,685,485,991,1
1970,2417,64,1437,1208,1066,300,4020,993,680,493,987,1
2026,2546,608,347,1086,1110,262,4035,893,733,421,865,1
2023,2483,137,993,1174,1092,294,4019,968,696,454,998,1
1759,2538,474,357,1135,849,261,3976,987,652,370,918,1
2067,2271,300,1229,1020,1145,224,4034,839,744,428,887,1
1955,2446,6,763,1170,996,268,4016,985,623,464,972,1
1885,2416,451,1115,1183,924,263,3976,982,596,443,956,1
1966,2443,0,720,1212,1027,275,4016,992,648,486,998,1
1958,2441,0,803,1191,1021,274,4016,984,639,469,990,1
1957,2481,129,546,1212,1031,277,4016,999,655,493,997,1
1950,2446,0,779,1223,1037,276,4016,994,656,491,994,1
1904,2403,229,1168,1154,1068,277,4015,951,515,414,740,1
1947,2416,16,950,1147,1054,279,4019,981,624,473,886,1
1936,2417,437,661,1159,1065,281,4019,961,589,462,831,1
1893,2352,223,885,1144,1054,275,4010,931,548,415,742,1
1840,2394,186,785,1145,1079,282,4021,975,611,496,904,1
1834,2379,240,830,1140,1068,281,4011,969,599,482,869,1
1861,2406,235,862,1157,1090,286,4021,982,627,513,935,1
1854,2393,241,861,1146,1083,283,4020,982,619,506,923,1
1874,2416,236,831,1165,1088,287,4021,986,642,525,960,1
1856,2409,225,839,1153,1087,289,4021,986,635,522,946,1
1894,2429,273,511,1175,1095,289,4020,990,650,538,979,1
1871,2407,238,841,1159,1087,287,4010,985,641,524,964,1
1895,2427,326,875,1171,1085,291,4020,1000,660,549,984,1
1884,2433,336,720,1172,1097,288,4020,992,657,541,980,1
1897,2458,350,1462,1168,1108,288,4020,999,670,550,993,1
1910,2448,317,867,1173,1091,289,4021,1001,663,551,991,1
1979,2417,347,1687,984,1048,251,4024,617,632,279,989,1
1939,2448,411,1386,1129,1125,282,4022,966,680,535,1007,1
1937,2480,466,848,1098,837,275,3954,714,654,364,915,1
1939,2480,165,1509,1041,946,271,3994,699,642,350,916,1
1769,2485,401,286,1070,860,284,3996,546,698,208,1002,1
1911,2435,429,651,1094,876,280,3995,807,676,406,942,1
1881,2486,274,627,1040,908,288,4000,776,675,416,1008,1
1859,2485,215,389,1059,920,284,3998,692,585,331,752,1
1881,2503,486,645,1097,895,290,4000,827,726,464,991,1
1826,2500,431,785,1065,861,286,4000,800,723,437,1017,1
1914,2480,410,1149,1094,943,295,4000,848,712,481,951,1
1875,2501,415,1040,1093,905,292,3997,829,736,475,1026,1
1885,2496,407,1137,1100,926,295,4000,861,756,502,1000,1
1882,2483,367,1125,1104,924,294,3999,854,747,496,975,1
1921,2510,598,666,1133,943,296,4001,883,773,517,1000,1
1907,2497,471,750,1118,934,295,4000,871,774,520,1018,1
1935,2477,487,1168,1131,949,297,4000,890,790,522,1020,1
1935,2483,519,1059,1129,944,297,4002,886,776,512,1023,1
1906,2481,496,395,1134,953,296,3991,895,799,527,1040,1
1931,2480,464,1114,1132,958,297,4001,887,790,522,1039,1
1954,2495,451,683,1153,958,300,4001,898,804,521,1058,1
1927,2496,620,485,1153,963,300,4001,896,806,523,1056,1
1863,2475,558,1121,1163,973,299,4002,913,801,477,1085,1
1943,2480,402,967,1150,967,301,4002,904,803,529,1075,1
1845,2467,742,1129,1171,974,301,4000,923,809,491,1096,1
1763,2434,765,1233,1166,971,301,3991,912,805,462,1088,1
1923,2502,721,1135,1172,978,300,4001,928,819,506,1107,1
1886,2479,683,1200,1165,973,301,3992,920,812,494,1096,1
1843,2369,801,1279,1124,952,306,4001,927,816,518,1117,1
1942,2499,689,1309,1137,965,299,4001,924,813,517,1115,1
1861,2429,540,1189,1139,968,302,4001,928,828,527,1128,1
1845,2416,565,1181,1139,962,301,4002,924,827,522,1122,1
1873,2448,475,1221,1154,975,304,4002,935,829,536,1135,1
1875,2446,495,1178,1152,970,303,4002,935,828,532,1134,1
1907,2465,483,1201,1164,975,304,4002,948,835,544,1144,1
1886,2450,485,1232,1160,974,306,4002,942,830,539,1137,1
1939,2480,623,947,1170,989,305,4002,947,840,541,1150,1
1931,2480,592,898,1171,984,304,4002,948,838,534,1149,1
1923,2470,528,1255,1163,988,307,4001,953,847,553,1155,1
1911,2457,542,1191,1163,985,306,3992,946,839,545,1153,1
1919,2479,533,1282,1166,992,306,4001,957,849,558,1160,1
1923,2475,522,1278,1168,990,306,4001,955,846,553,1158,1
1953,2491,656,862,1175,1011,308,4002,962,852,545,1164,1
1939,2493,594,1018,1174,1002,307,4001,963,851,565,1163,1
2000,2509,560,1180,1173,999,309,4001,964,848,555,1167,1
1969,2493,586,1137,1168,1002,309,4000,967,851,551,1172,1
1951,2494,496,1447,1162,1009,308,4001,963,856,570,1165,1
1953,2491,461,1296,1159,999,306,3991,959,852,562,1169,1
1902,2467,541,1344,1167,1000,308,4002,976,861,567,1161,1
1861,2537,304,635,1164,1010,307,4001,975,857,569,1161,1
2023,2455,197,1496,1216,1012,281,4028,656,598,453,660,1
1921,2435,475,1697,1164,1013,308,4001,969,728,589,868,1
1893,1890,131,2083,994,1047,328,4029,601,679,335,929,1
1898,2122,222,1907,1012,1035,295,4029,431,573,157,913,1
1936,2241,368,2196,1056,1067,324,4025,633,728,346,1045,1
1937,2128,228,1978,995,1056,321,4017,722,685,336,991,1
1985,2167,577,1819,1026,988,282,3994,769,744,366,1082,1
1908,2247,707,1914,1087,972,313,3982,695,685,357,1022,1
2096,2354,672,1555,1074,998,287,3996,818,776,413,1094,1
2031,2295,657,1869,1046,980,290,3996,800,764,395,1113,1
2086,2369,966,1930,1096,970,285,3997,850,774,452,1166,1
2047,2336,911,1903,1078,959,291,3996,844,758,444,1142,1
2093,2401,976,1821,1093,991,286,3997,875,797,473,1193,1
2107,2383,931,1961,1101,987,288,3998,863,786,468,1182,1
2069,2426,991,1804,1059,973,291,3993,883,781,495,1211,1
2073,2385,910,1887,1101,1001,288,3998,879,789,485,1208,1
2093,2429,963,1650,1087,991,289,3994,901,781,506,1220,1
2079,2421,1049,1632,1083,985,291,3993,891,779,506,1215,1
2083,2406,992,1734,1113,1004,293,3985,906,795,513,1235,1
2089,2421,983,1488,1107,986,292,3996,905,789,495,1236,1
1975,2355,947,1515,1098,960,292,3994,924,783,487,1241,1
1939,2353,811,1555,1059,966,291,3994,920,791,493,1232,1
2015,2386,900,1680,1111,947,295,3996,934,793,497,1256,1
2018,2384,883,1631,1104,942,293,3995,929,792,480,1247,1
2004,2411,897,1737,1114,970,296,3996,945,800,501,1267,1
2022,2398,883,1729,1114,961,296,3995,939,792,493,1266,1
1898,2324,758,1847,1119,983,296,3997,948,808,516,1268,1
2032,2414,850,1760,1117,978,297,3996,944,805,509,1267,1
1943,2341,707,1861,1124,991,295,3998,951,810,528,1282,1
1931,2340,749,1868,1125,986,295,3998,951,805,524,1282,1
1968,2372,1038,1533,1136,1006,297,3999,965,820,535,1284,1
1967,2352,721,1894,1126,996,295,3999,958,810,535,1284,1
2032,2404,880,1810,1135,1002,298,3998,966,821,548,1302,1
2006,2389,939,1691,1134,1006,299,3998,961,822,544,1293,1
2013,2369,778,1901,1138,1009,300,3998,971,824,553,1295,1
2035,2395,796,1808,1135,1005,299,3998,969,823,548,1292,1
2032,2385,743,1934,1138,1017,300,3999,971,832,559,1299,1
2027,2375,784,1923,1134,1011,299,3998,968,826,556,1301,1
2047,2414,921,1792,1150,1025,300,3999,977,840,552,1312,1
2015,2396,945,1712,1146,1021,299,3999,971,836,558,1310,1
2044,2427,720,1893,1141,1028,301,3999,978,835,563,1310,1
2039,2418,797,1893,1140,1026,302,3999,979,842,562,1311,1
2074,2431,881,1740,1147,1031,299,3998,985,853,565,1318,1
2043,2431,718,1917,1140,1026,300,3998,979,847,573,1313,1
2091,2427,963,1827,1150,1036,302,3999,987,855,566,1316,1
2088,2432,1006,1722,1154,1035,300,3999,984,849,564,1318,1
2096,2430,870,1899,1142,1035,303,3998,987,850,580,1324,1
2097,2433,954,1883,1148,1036,300,3998,986,850,571,1321,1
2037,2404,784,1941,1137,1030,301,3988,987,853,581,1321,1
2066,2402,814,1909,1140,1031,303,3989,985,849,577,1320,1
