p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,pose
2800,2757,0,0,1014,1141,426,4039,995,427,467,1025,1
2800,2761,0,0,1020,1145,425,4039,991,424,467,1024,1
2793,2749,0,0,1014,1135,424,4039,992,428,472,1025,1
2799,2751,0,0,1014,1141,426,4039,991,425,478,1024,1
2800,2767,0,0,1012,1149,425,4038,997,428,457,1024,1
2789,2750,0,0,1014,1147,425,4039,997,427,462,1026,1
2794,2752,0,0,1011,1153,426,4039,1000,430,427,1016,1
2791,2753,0,0,1012,1150,424,4039,1000,429,452,1018,1
2794,2750,0,0,1012,1146,424,4039,999,430,446,1015,1
2795,2752,0,0,1007,1147,425,4040,1001,431,438,1019,1
2799,2757,1,0,1019,1153,426,4040,1000,432,448,1012,1
2797,2758,15,0,1019,1153,425,4039,999,431,445,1016,1
2800,2759,0,0,1020,1163,428,4040,996,430,457,1010,1
2800,2763,0,0,1018,1166,426,4039,994,431,456,1013,1
2799,2753,19,0,1020,1154,426,4039,999,430,462,1015,1
2800,2761,0,0,1022,1153,426,4029,996,431,462,1011,1
2801,2765,0,0,1022,1162,426,4039,1003,432,454,1014,1
2806,2768,0,0,1025,1159,427,4039,1001,432,464,1009,1
2800,2763,0,0,1023,1152,427,4039,1001,428,454,1013,1
2800,2757,0,0,1022,1150,428,4039,999,428,455,1014,1
2785,2747,0,0,1023,1152,430,4039,1006,430,451,1018,1
2800,2768,0,0,1032,1161,428,4040,1009,429,446,1015,1
2782,2763,0,0,1022,1140,428,4039,1002,429,469,1019,1
2789,2752,0,0,1022,1148,427,4039,996,432,465,1020,1
2800,2768,0,0,1023,1153,429,4040,1007,431,475,1026,1
2789,2755,0,0,1021,1144,428,4040,1001,431,477,1024,1
2797,2759,0,0,1022,1149,430,4039,1005,430,474,1024,1
2798,2768,13,0,1029,1157,429,4040,1010,431,463,1021,1
2770,2756,0,0,1020,1149,430,4039,1001,431,476,1029,1
2795,2751,0,0,1019,1151,430,4040,1007,431,469,1026,1
2803,2778,0,0,1030,1158,429,4030,1007,433,482,1029,1
2800,2763,0,0,1023,1150,430,4040,1008,433,481,1030,1
2790,2749,0,0,1024,1157,430,4039,1011,434,467,1022,1
2803,2768,0,0,1028,1160,430,4040,1007,431,469,1029,1
2806,2769,0,0,1029,1162,429,4040,1015,435,459,1024,1
2794,2755,0,0,1026,1160,428,4039,1006,432,476,1028,1
2810,2774,0,0,1031,1172,430,4039,1019,434,404,1020,1
2813,2780,0,0,1031,1171,429,4040,1015,436,465,1024,1
2807,2768,0,0,1030,1166,430,4039,1016,436,416,1013,1
2791,2755,0,0,1029,1173,431,4039,1018,436,406,1015,1
2807,2770,0,0,1031,1176,432,4039,1021,436,404,970,1
2815,2779,0,0,1032,1175,433,4039,1020,438,418,1006,1
2811,2772,0,0,1033,1176,432,4040,1023,441,413,928,1
2815,2773,0,0,1032,1177,432,4040,1022,440,418,961,1
2805,2769,0,0,1032,1169,429,4040,1022,441,420,920,1
2803,2769,0,0,1033,1171,430,4040,1022,438,411,915,1
2817,2783,0,0,1032,1159,432,4039,1025,438,381,924,1
2814,2782,0,0,1035,1177,432,4040,1026,441,418,918,1
2822,2768,0,0,1031,1166,430,4039,1019,436,398,945,1
2820,2773,0,0,1033,1167,429,4030,1022,437,377,937,1
2832,2779,0,0,1033,1175,431,4040,1024,440,408,950,1
2826,2768,0,0,1031,1169,431,4040,1021,437,407,949,1
2832,2768,0,0,1030,1145,430,4039,1024,440,408,965,1
2832,2779,0,0,1030,1135,431,4039,1027,441,404,956,1
2815,2768,0,0,1041,1175,432,4041,1023,448,417,864,1
2832,2769,0,0,1029,1162,432,4040,1022,441,413,964,1
2829,2833,0,0,1069,1221,432,4044,937,437,431,727,1
2831,2853,0,0,1078,1201,431,4044,952,433,425,688,1
2804,2807,219,272,1081,1192,428,4044,945,440,439,788,1
2829,2838,0,0,1078,1232,433,4044,933,436,435,784,1
2771,2773,169,6,1063,1219,434,4044,947,430,415,871,1
2787,2803,185,221,1081,1237,432,4044,937,440,435,819,1
2786,2743,53,10,1050,1114,436,4041,962,424,431,876,1
2783,2759,67,14,1072,1124,433,4041,955,420,431,865,1
2791,2707,0,0,1048,1117,435,4033,962,425,442,904,1
2789,2749,0,6,1041,1107,435,4041,964,425,430,889,1
2800,2730,45,0,1047,1131,437,4041,967,429,431,927,1
2790,2702,0,0,1046,1121,437,4041,958,426,442,920,1
2813,2738,31,0,1043,1137,438,4040,970,430,435,943,1
2807,2748,81,0,1048,1139,438,4041,970,431,431,935,1
2810,2709,21,0,1041,1139,438,4040,967,435,437,957,1
2800,2721,16,0,1037,1140,436,4041,971,435,441,948,1
2820,2743,77,0,1043,1146,439,4040,974,435,449,966,1
2800,2719,37,0,1041,1145,440,4041,975,437,445,963,1
2813,2724,26,0,1045,1146,440,4040,976,438,448,982,1
2816,2737,62,0,1043,1147,438,4038,973,436,445,976,1
2820,2736,22,0,1046,1151,440,4041,978,440,455,986,1
2810,2714,16,0,1046,1146,439,4041,976,440,449,982,1
2823,2749,44,0,1049,1157,441,4041,985,439,461,993,1
2822,2752,23,0,1049,1160,440,4041,979,439,459,988,1
2816,2727,0,0,1043,1152,440,4041,983,440,463,998,1
2815,2736,0,0,1046,1156,440,4041,981,438,466,996,1
2827,2768,35,0,1051,1162,441,4041,987,439,468,1006,1
2816,2745,0,0,1045,1155,441,4037,979,439,467,1005,1
2827,2746,10,0,1046,1160,441,4041,988,445,473,1011,1
2817,2765,79,0,1053,1162,442,4041,987,441,466,1008,1
2823,2763,0,0,1051,1162,441,4041,985,445,473,1008,1
2822,2765,0,0,1050,1167,443,4041,984,445,473,1010,1
2816,2767,0,0,1054,1166,442,4038,989,449,471,1013,1
2832,2768,0,0,1050,1163,440,4040,990,448,473,1011,1
2832,2772,0,0,1053,1168,439,4033,993,451,476,1018,1
2832,2774,0,0,1053,1158,442,4038,990,449,479,1020,1
2831,2785,0,0,1062,1162,442,4039,997,452,485,1026,1
2817,2779,0,0,1061,1166,442,4039,994,449,482,1023,1
2823,2786,0,0,1063,1168,442,4038,998,452,490,1034,1
2829,2773,0,0,1058,1168,440,4038,994,453,487,1030,1
2832,2782,0,0,1056,1169,442,4039,992,452,495,1034,1
2826,2785,0,0,1060,1168,441,4039,995,454,492,1032,1
2823,2774,0,0,1052,1173,443,4036,986,453,494,1035,1
2822,2770,0,0,1052,1170,443,4038,994,455,495,1037,1
2831,2790,0,0,1056,1175,446,4039,994,454,499,1042,1
2800,2773,0,0,1052,1170,443,4039,984,453,493,1035,1
2822,2807,0,0,1066,1184,448,4039,991,455,500,1043,1
2832,2799,0,0,1063,1182,445,4039,999,457,499,1044,1
2823,2790,0,0,1068,1181,448,4039,1001,457,496,1045,1
2822,2787,0,0,1062,1183,449,4039,1001,455,504,1047,1
2823,2768,12,0,1069,1166,451,4039,1003,458,491,1049,1
2819,2779,0,0,1071,1175,448,4039,1005,461,493,1049,1
2829,2785,13,0,1082,1167,448,4038,1010,459,453,1052,1
2829,2767,0,0,1075,1171,448,4030,1009,459,471,1050,1
2830,2769,0,0,1071,1172,444,4038,1007,465,455,1053,1
2832,2779,18,0,1084,1168,445,4038,1008,460,444,1049,1
2832,2743,0,0,1077,1170,449,4038,1005,467,446,1058,1
2835,2798,0,0,1091,1166,444,4038,1006,461,443,1053,1
2830,2767,27,0,1083,1145,447,4038,1011,466,374,1065,1
2835,2785,60,0,1098,1174,450,4038,1008,465,448,1061,1
2841,2787,79,0,1108,1168,450,4038,1005,466,404,1064,1
2820,2763,94,0,1097,1157,448,4028,1007,462,382,1055,1
2839,2779,0,0,1105,1167,452,4038,1010,467,403,1072,1
2841,2779,40,0,1110,1175,451,4038,1006,464,392,1066,1
2825,2743,0,0,1098,1173,451,4028,1004,464,415,1066,1
2835,2752,14,0,1095,1172,452,4038,1003,467,408,1071,1
2838,2773,0,0,1098,1185,450,4035,1010,468,423,1077,1
2841,2789,0,0,1111,1179,453,4036,1009,467,416,1071,1
2845,2790,0,0,1115,1187,453,4028,1011,468,425,1077,1
2849,2799,0,0,1112,1183,454,4037,1012,467,426,1075,1
2849,2800,0,0,1104,1195,455,4038,1015,469,431,1080,1
2848,2800,0,0,1112,1188,454,4038,1009,465,431,1080,1
2817,2836,64,82,1113,1245,435,4044,984,471,429,855,1
2846,2811,0,0,1120,1224,453,4042,999,461,436,1055,1
2810,2832,245,447,1124,1251,439,4044,984,467,438,896,1
2821,2827,113,358,1121,1256,437,4044,983,474,438,864,1
2817,2835,57,192,1125,1260,442,4044,981,471,447,927,1
2799,2811,321,480,1124,1254,444,4043,985,470,445,908,1
2769,2816,304,263,1103,1172,442,4041,987,460,454,937,1
2793,2830,139,227,1112,1246,442,4043,976,464,451,931,1
2773,2800,0,0,1080,1134,446,4041,993,461,460,951,1
2771,2793,106,133,1094,1142,442,4042,987,462,458,933,1
2789,2768,0,0,1090,1153,448,4041,995,459,428,961,1
2784,2787,0,0,1084,1140,448,4041,996,458,420,948,1
2810,2822,0,0,1112,1171,449,4042,1008,462,372,982,1
2819,2805,0,0,1094,1157,447,4042,994,458,433,953,1
2804,2782,0,0,1101,1175,451,4031,1003,461,401,987,1
2817,2825,0,0,1118,1175,448,4032,1012,463,394,985,1
2815,2800,0,0,1105,1184,452,4041,1002,464,405,994,1
2813,2797,0,0,1107,1179,451,4041,1011,463,403,993,1
2822,2817,0,0,1110,1194,452,4041,1015,470,412,1012,1
2819,2816,0,0,1110,1187,451,4041,1011,465,406,1001,1
2813,2781,0,0,1107,1191,451,4040,1016,469,407,1009,1
2825,2817,0,0,1116,1195,452,4041,1016,469,406,1009,1
2823,2832,0,0,1113,1188,453,4041,1023,470,398,1018,1
2826,2809,0,0,1109,1194,452,4041,1019,468,413,1013,1
2831,2829,0,0,1113,1193,454,4041,1026,469,403,1025,1
2831,2820,0,0,1113,1192,453,4041,1025,472,380,1028,1
2818,2832,0,0,1113,1195,454,4042,1030,470,409,1034,1
2823,2835,0,0,1114,1195,453,4042,1028,470,413,1029,1
2829,2812,0,0,1109,1197,453,4041,1030,470,415,1037,1
2822,2832,0,0,1110,1197,453,4042,1031,468,412,1034,1
2816,2798,0,0,1097,1198,453,4041,1032,467,413,1037,1
2825,2802,0,0,1106,1192,454,4041,1030,470,424,1031,1
2829,2826,0,0,1109,1208,457,4041,1034,471,418,1040,1
2823,2805,0,0,1101,1198,454,4041,1028,467,421,1040,1
2832,2838,0,0,1110,1205,458,4041,1038,473,413,1041,1
2832,2837,0,0,1113,1206,456,4041,1038,473,413,1043,1
2835,2843,0,0,1113,1212,458,4041,1041,473,422,1046,1
2814,2815,0,0,1110,1202,456,4031,1034,472,418,1038,1
2843,2832,0,0,1085,1231,454,4042,1031,477,417,1051,1
2832,2827,0,0,1084,1226,455,4042,1036,475,412,1045,1
2825,2819,0,0,1093,1193,458,4042,1044,476,429,1051,1
2825,2847,0,0,1105,1212,456,4041,1039,473,419,1050,1
2810,2833,0,0,1101,1192,461,4041,1046,477,427,1055,1
2811,2831,0,0,1097,1185,459,4041,1048,478,434,1051,1
2806,2800,0,0,1100,1195,461,4041,1050,477,411,1058,1
2809,2812,0,0,1101,1192,461,4041,1048,479,412,1057,1
2804,2799,0,0,1095,1193,461,4041,1050,478,417,1063,1
2801,2800,0,0,1099,1193,462,4041,1047,477,419,1059,1
2823,2822,0,0,1106,1202,460,4042,1050,478,430,1065,1
2813,2809,0,0,1103,1204,461,4034,1050,478,424,1064,1
2815,2809,0,0,1105,1204,462,4041,1051,477,434,1070,1
2818,2818,0,0,1106,1203,462,4042,1054,478,423,1067,1
2816,2810,0,0,1102,1207,463,4041,1053,477,444,1073,1
2809,2807,0,0,1103,1206,462,4042,1055,479,438,1071,1
2810,2803,0,0,1107,1209,462,4041,1060,479,437,1071,1
2815,2813,0,0,1103,1208,463,4041,1057,478,437,1072,1
2832,2832,0,0,1106,1208,462,4039,1060,481,443,1074,1
2835,2843,0,0,1109,1209,463,4041,1057,480,443,1074,1
2827,2815,0,0,1103,1211,460,4041,1055,481,450,1072,1
2829,2818,0,0,1105,1212,463,4041,1058,480,447,1073,1
2827,2822,0,0,1109,1212,462,4041,1058,482,456,1075,1
2827,2815,0,0,1104,1211,461,4041,1056,481,455,1074,1
2833,2846,0,0,1113,1219,462,4041,1062,481,455,1077,1
2835,2836,0,0,1111,1217,463,4042,1060,482,462,1075,1
2835,2837,0,0,1114,1220,462,4039,1061,483,463,1077,1
2833,2847,0,0,1112,1217,463,4042,1062,483,457,1076,1
2828,2842,0,0,1118,1210,461,4041,1068,482,457,1079,1
2837,2833,0,0,1114,1217,461,4041,1063,480,462,1077,1
2833,2832,0,0,1117,1211,462,4041,1066,482,442,1082,1
2838,2835,0,0,1124,1210,463,4041,1067,482,452,1082,1
2831,2825,0,0,1113,1221,462,4041,1063,481,448,1082,1
2835,2832,0,0,1116,1216,462,4041,1065,481,447,1085,1
2832,2839,0,0,1121,1222,464,4041,1062,484,458,1083,1
2827,2832,0,0,1130,1225,462,4041,1064,482,458,1084,1
2833,2826,0,0,1120,1218,463,4041,1064,481,467,1084,1
2832,2831,0,0,1118,1216,462,4035,1066,483,462,1083,1
2832,2822,0,0,1120,1211,463,4041,1067,484,465,1086,1
2832,2822,0,0,1120,1217,463,4041,1069,482,469,1083,1
2831,2825,0,0,1120,1215,462,4041,1069,485,466,1087,1
2832,2832,0,0,1129,1217,462,4041,1067,485,468,1084,1
2845,2841,0,0,1118,1214,463,4041,1070,484,470,1087,1
2835,2838,0,0,1120,1215,463,4041,1068,483,466,1089,1
2845,2837,0,0,1132,1220,464,4041,1070,484,466,1089,1
2848,2833,0,0,1131,1215,463,4040,1067,486,470,1087,1
2835,2853,0,0,1132,1218,464,4041,1073,487,473,1092,1
2842,2845,0,0,1123,1219,464,4041,1071,484,469,1090,1
2835,2834,0,0,1128,1214,465,4041,1072,486,473,1091,1
2842,2832,0,0,1131,1217,464,4041,1071,485,473,1089,1
2826,2827,0,0,1120,1211,462,4031,1065,483,472,1087,1
2838,2839,0,0,1123,1217,464,4041,1070,487,473,1091,1
2841,2859,0,0,1132,1221,464,4032,1071,487,471,1094,1
2842,2850,0,0,1121,1225,464,4041,1072,486,472,1092,1
2839,2835,0,0,1132,1227,464,4041,1075,488,476,1098,1
2841,2835,0,0,1131,1223,464,4042,1072,486,478,1095,1
2839,2838,0,0,1127,1220,464,4041,1071,487,486,1099,1
2846,2834,0,0,1130,1219,464,4041,1069,487,483,1095,1
2851,2849,0,0,1137,1226,465,4041,1073,487,485,1099,1
2848,2843,0,0,1134,1227,464,4041,1074,486,480,1098,1
2851,2851,0,0,1135,1232,465,4041,1074,487,488,1100,1
2853,2845,0,0,1137,1224,466,4041,1070,487,486,1099,1
2854,2855,0,0,1137,1227,465,4041,1074,489,491,1101,1
2854,2855,0,0,1139,1227,465,4041,1075,488,488,1100,1
2864,2855,0,0,1138,1230,465,4041,1075,489,488,1101,1
2860,2854,0,0,1139,1226,465,4041,1074,490,491,1099,1
2855,2864,0,0,1138,1233,465,4041,1077,490,488,1103,1
2851,2832,0,0,1134,1228,463,4031,1068,488,493,1097,1
2864,2847,0,0,1119,1225,463,4041,1100,430,357,821,1
2864,2855,0,0,1138,1230,465,4041,1081,492,482,1098,1
2866,2850,0,0,1127,1219,464,4041,1082,460,423,927,1
2863,2863,0,0,1128,1231,463,4032,1084,437,406,853,1
2863,2845,0,0,1129,1219,464,4041,1083,466,436,974,1
2854,2839,0,0,1128,1219,464,4041,1081,467,426,960,1
2858,2837,0,0,1113,1219,463,4041,1057,468,388,992,1
2863,2839,0,0,1114,1216,464,4041,1075,468,400,982,1
2855,2832,0,0,1121,1218,463,4040,1059,471,445,999,1
2863,2838,0,0,1124,1220,464,4041,1059,470,390,996,1
2862,2843,0,0,1119,1223,463,4040,1066,467,429,1006,1
2866,2843,0,0,1129,1224,463,4041,1065,469,422,1006,1
2859,2862,0,0,1119,1224,464,4041,1069,470,438,1015,1
2864,2841,0,0,1120,1223,464,4041,1066,468,452,1010,1
2867,2858,0,0,1137,1226,465,4041,1076,472,419,1020,1
2865,2855,0,0,1131,1223,464,4041,1074,471,407,1017,1
2864,2842,0,0,1130,1225,464,4040,1073,473,431,1028,1
2869,2839,0,0,1130,1223,462,4032,1071,471,433,1019,1
2867,2842,0,0,1120,1228,464,4041,1080,473,435,1026,1
2869,2848,0,0,1132,1229,464,4041,1077,474,446,1028,1
2865,2844,0,0,1119,1233,464,4037,1084,475,454,1032,1
2854,2832,0,0,1111,1224,462,4028,1082,473,445,1030,1
2864,2839,0,0,1117,1227,464,4040,1085,474,480,1036,1
2854,2833,0,0,1114,1225,462,4029,1079,472,469,1028,1
2864,2831,0,0,1106,1223,463,4041,1088,474,477,1040,1
2864,2832,0,0,1115,1228,464,4040,1085,474,478,1039,1
2870,2871,0,0,1124,1241,467,4041,1088,475,469,1042,1
2868,2846,0,0,1115,1234,465,4031,1089,474,487,1041,1
2865,2848,0,0,1116,1235,467,4041,1093,476,496,1047,1
2864,2851,0,0,1115,1238,467,4040,1100,476,473,1042,1
2869,2852,0,0,1130,1240,468,4041,1103,477,469,1046,1
2865,2843,0,0,1117,1235,468,4040,1100,476,455,1049,1
2861,2844,0,0,1132,1238,469,4041,1105,478,455,1051,1
2887,2863,0,0,1132,1240,469,4040,1104,476,461,1050,1
2869,2855,0,0,1134,1237,466,4031,1098,476,480,1050,1
2875,2860,0,0,1131,1239,468,4041,1103,476,462,1053,1
2865,2874,0,0,1132,1238,468,4041,1101,478,489,1058,1
2864,2853,0,0,1121,1237,468,4040,1100,477,482,1058,1
2850,2837,0,0,1112,1238,467,4030,1100,479,501,1057,1
2866,2864,0,0,1115,1241,469,4041,1103,479,498,1060,1
2877,2864,0,0,1132,1247,470,4041,1109,480,466,1063,1
2866,2855,0,0,1116,1241,470,4040,1106,479,507,1064,1
2881,2870,0,0,1138,1246,469,4031,1114,483,471,1068,1
2873,2859,0,0,1130,1240,469,4040,1111,480,474,1065,1
2877,2862,0,0,1130,1246,471,4041,1110,482,485,1066,1
2877,2869,0,0,1137,1246,471,4041,1108,479,462,1070,1
2880,2887,0,0,1132,1242,472,4041,1113,482,487,1071,1
2878,2883,0,0,1133,1246,471,4041,1114,481,462,1068,1
2882,2853,0,0,1135,1253,471,4040,1116,483,505,1071,1
2882,2880,0,0,1135,1247,472,4041,1116,483,499,1070,1
2857,2843,0,0,1114,1251,471,4040,1107,482,517,1075,1
2867,2845,0,0,1118,1246,469,4030,1107,481,514,1071,1
2853,2858,0,0,1116,1249,471,4041,1111,482,529,1078,1
2853,2862,0,0,1117,1248,469,4040,1107,482,523,1075,1
2845,2829,0,0,1108,1251,469,4040,1113,481,532,1081,1
2848,2835,0,0,1116,1251,471,4040,1112,482,529,1079,1
2862,2853,0,0,1114,1259,470,4041,1114,482,541,1082,1
2864,2835,0,0,1111,1257,471,4040,1112,483,537,1080,1
2858,2851,0,0,1106,1259,471,4041,1114,484,549,1082,1
2859,2865,0,0,1116,1265,470,4040,1116,481,543,1085,1
2855,2837,0,0,1107,1261,471,4040,1113,484,552,1084,1
2854,2838,0,0,1108,1259,470,4030,1115,483,553,1083,1
2856,2842,0,0,1107,1263,471,4041,1119,485,547,1085,1
2857,2843,0,0,1098,1260,470,4040,1118,484,549,1078,1
2859,2873,0,0,1118,1266,470,4030,1116,483,542,1085,1
2864,2868,0,0,1116,1266,472,4041,1119,486,553,1087,1
2819,2794,0,0,1103,1233,470,4040,1125,487,452,1093,1
2817,2810,0,0,1098,1232,464,4040,1123,486,433,1088,1
2834,2800,0,0,1077,1237,471,4040,1120,488,471,1097,1
2838,2802,0,0,1086,1237,471,4040,1126,487,458,1095,1
2832,2800,0,0,1074,1232,468,4040,1123,488,483,1104,1
2831,2796,0,0,1074,1232,470,4040,1122,486,480,1100,1
2835,2800,0,0,1074,1237,469,4040,1124,488,499,1103,1
2832,2800,0,0,1073,1232,470,4040,1123,488,492,1103,1
2837,2915,0,0,1135,1280,473,4041,1078,494,440,1074,1
2845,2822,0,0,1092,1244,471,4040,1133,487,497,1104,1
2723,2818,0,197,1105,1320,464,4034,910,432,492,1068,1
2640,2845,0,213,1093,1296,455,4041,904,435,467,1041,1
2823,2927,0,0,1091,1221,475,4042,878,432,528,1064,1
2755,2814,58,69,1110,1319,473,4041,918,439,498,1068,1
0,0,0,0,1002,415,391,2974,629,420,179,453,2
0,0,0,0,1581,1180,438,2407,559,192,318,33,2
0,0,0,0,1183,655,345,3124,616,260,240,152,2
0,0,0,0,1166,687,336,3235,561,286,191,293,2
0,0,0,0,1536,825,377,3225,569,341,138,281,2
0,0,0,0,1448,794,387,3254,551,320,199,221,2
0,0,0,0,1459,869,378,3111,618,374,123,325,3
0,0,0,0,1522,839,382,3181,607,355,138,308,3
0,0,0,0,1446,883,349,3180,644,398,130,311,3
0,0,0,0,1453,868,368,3158,618,389,135,301,3
0,0,0,0,1457,886,357,3203,674,416,162,315,3
0,0,0,0,1467,844,351,3316,657,403,163,326,3
0,0,0,0,1493,976,361,3237,690,429,169,335,3
0,0,0,0,1492,938,359,3283,682,425,151,292,3
0,0,0,0,1504,992,362,3111,699,437,169,328,3
0,0,0,0,1495,983,362,3111,697,433,187,311,3
0,0,0,0,1484,885,362,3141,706,445,136,312,3
0,0,0,0,1500,890,361,3215,704,441,164,307,3
0,0,0,0,1514,935,362,3196,719,452,127,350,3
0,0,0,0,1500,937,364,3176,712,450,126,334,3
0,0,0,0,1525,1000,363,3207,731,456,130,360,3
0,0,0,0,1519,966,363,3146,724,457,138,354,3
0,0,0,0,1522,1026,364,3173,738,461,118,352,3
0,0,0,0,1524,1028,364,3158,737,458,148,365,3
0,0,0,0,1535,1020,365,3264,742,465,117,370,3
0,0,0,0,1540,989,365,3139,735,461,116,361,3
0,0,0,0,1538,1065,364,3324,744,466,139,387,3
0,0,0,0,1522,1058,364,3218,741,466,122,371,3
0,0,0,0,1540,953,368,3523,747,470,128,351,3
0,0,0,0,1547,1042,366,3493,744,467,145,366,3
0,0,0,0,1546,1025,368,3774,743,474,143,381,3
0,0,0,0,1539,1003,365,3503,737,470,129,360,3
0,0,0,0,1536,1072,366,3974,741,477,125,387,3
0,0,0,0,1542,1046,367,3834,743,477,145,377,3
0,0,0,0,1536,1093,366,4040,750,478,148,417,3
0,0,0,0,1506,1060,362,4039,746,470,144,403,3
0,0,0,0,1551,1092,354,4039,763,483,180,409,3
0,0,0,0,1543,1099,354,4040,755,482,153,419,3
0,0,0,0,1554,1029,354,4039,762,487,161,388,3
0,0,0,0,1550,1059,354,4039,759,487,163,392,3
0,0,0,0,1557,1105,357,4040,762,487,165,412,3
0,0,0,0,1556,1066,357,4040,760,486,154,403,3
0,0,0,0,1565,1107,359,4040,769,492,160,433,3
0,0,0,0,1561,1106,356,4040,767,492,158,415,3
0,0,0,0,1567,1027,358,4029,769,493,163,404,3
0,0,0,0,1569,1045,358,4039,770,495,155,420,3
0,0,0,0,1571,1004,361,4040,774,497,175,418,3
0,0,0,0,1571,979,362,4039,775,498,189,403,3
0,0,0,0,1574,1074,363,4040,780,495,180,426,3
0,0,0,0,1570,1042,361,4039,774,499,189,411,3
0,0,0,0,1577,1099,360,4040,779,496,151,431,3
0,0,0,0,1575,1090,361,4040,780,497,164,427,3
0,0,0,0,1583,1121,358,4040,779,499,163,446,3
0,0,0,0,1570,1101,359,4040,780,493,148,431,3
0,0,0,0,1588,1118,361,4039,778,496,169,432,3
0,0,0,0,1588,1126,359,4039,777,497,147,445,3
0,0,0,0,1596,1111,362,4030,782,499,160,418,3
0,0,0,0,1590,1115,361,4039,780,497,152,425,3
0,0,0,0,1583,1130,362,4040,792,501,174,423,3
0,0,0,0,1586,1116,361,4039,784,497,172,429,3
0,0,0,0,1584,1126,362,4029,792,501,178,445,3
0,0,0,0,1590,1126,362,4039,788,500,177,431,3
0,0,0,0,1594,1131,363,4029,794,502,179,447,3
0,0,0,0,1594,1143,365,4039,798,501,182,448,3
0,0,0,0,1595,1143,365,4039,803,503,175,463,3
0,0,0,0,1594,1138,365,4039,803,506,187,456,3
0,0,0,0,1591,1135,367,4039,810,505,170,476,3
0,0,0,0,1591,1140,367,4039,810,503,193,473,3
0,0,0,0,1583,1134,369,4039,817,507,157,485,3
0,0,0,0,1581,1140,368,4040,814,505,172,477,3
0,0,0,0,1539,1086,373,4040,817,497,176,476,3
0,0,0,0,1597,1030,367,4039,813,510,182,465,3
0,0,0,0,1570,1113,376,4039,822,504,175,428,3
0,0,0,0,1564,1104,374,4040,822,500,165,451,3
0,0,0,0,1589,1001,371,4038,822,504,180,433,3
0,0,0,0,1574,1116,375,4029,827,504,178,450,3
0,0,0,0,1606,1033,366,4038,809,502,171,340,3
0,0,0,0,1599,965,366,4029,811,505,156,328,3
0,0,0,0,1606,1048,366,4038,805,494,168,367,3
0,0,0,0,1611,1046,364,4038,805,498,152,369,3
0,0,0,0,1600,995,367,4038,802,498,179,363,3
0,0,0,0,1605,1031,366,4038,807,495,163,382,3
0,0,0,0,1605,1022,369,4039,806,501,162,386,3
0,0,0,0,1605,990,365,4039,804,497,190,364,3
0,0,0,0,1566,1059,364,4038,807,504,165,425,3
0,0,0,0,1600,1043,367,4039,810,502,161,394,3
0,0,0,0,1489,1031,342,4039,780,514,188,354,3
0,0,0,0,1560,949,348,4039,801,510,183,423,3
0,0,0,0,1440,1081,332,4039,760,517,192,406,3
0,0,0,0,1410,1072,334,4029,767,513,185,377,3
0,0,0,0,1555,1069,347,4029,796,506,167,421,3
0,0,0,0,1528,1085,346,4038,787,515,163,413,3
0,0,0,0,1534,1034,352,4038,805,504,185,433,3
0,0,0,0,1552,1072,350,4038,795,505,168,430,3
0,0,0,0,1567,1062,353,4038,814,507,201,460,3
0,0,0,0,1550,1042,352,4038,813,505,197,446,3
0,0,0,0,1571,1072,350,4038,817,510,235,475,3
0,0,0,0,1576,1069,351,4038,813,507,226,468,3
0,0,0,0,1586,1106,353,4038,814,509,217,470,3
0,0,0,0,1578,1074,353,4038,818,511,240,475,3
0,0,0,0,1585,1132,350,4038,814,511,204,475,3
0,0,0,0,1584,1127,355,4038,815,508,214,478,3
0,0,0,0,1590,1092,351,4038,810,503,181,435,3
0,0,0,0,1588,1115,348,4039,809,513,187,451,3
0,0,0,0,1582,1124,350,4038,821,510,197,464,3
0,0,0,0,1539,1109,354,4039,814,507,187,456,3
0,0,0,0,1589,1132,356,4038,817,510,191,475,3
0,0,0,0,1594,1122,350,4038,813,509,191,458,3
0,0,0,0,1601,1148,356,4038,817,509,189,476,3
0,0,0,0,1595,1145,355,4029,822,513,194,481,3
0,0,0,0,1597,1111,354,4038,819,510,164,462,3
0,0,0,0,1597,1134,354,4038,822,510,174,480,3
0,0,0,0,1588,1126,354,4038,827,512,159,479,3
0,0,0,0,1590,1099,355,4039,824,510,154,468,3
0,0,0,0,1583,1162,357,4039,830,512,174,496,3
0,0,0,0,1565,1146,354,4038,829,507,164,489,3
0,0,0,0,1600,1179,357,4037,834,511,178,504,3
0,0,0,0,1588,1172,358,4038,830,512,176,503,3
0,0,0,0,1603,1189,356,4038,835,508,171,509,3
0,0,0,0,1600,1188,356,4038,834,511,179,508,3
0,0,0,0,1608,1201,356,4038,833,508,175,511,3
0,0,0,0,1603,1200,356,4038,832,509,175,509,3
0,0,0,0,1606,1182,356,4038,835,513,174,502,3
0,0,0,0,1606,1193,355,4039,834,513,183,508,3
0,0,0,0,1608,1113,355,4036,835,512,185,472,3
0,0,0,0,1609,1168,353,4039,838,513,178,498,3
0,0,0,0,1610,1121,357,4039,839,512,190,467,3
0,0,0,0,1608,1100,356,4038,832,511,188,451,3
0,0,0,0,1614,1135,357,4039,838,513,194,483,3
0,0,0,0,1610,1134,357,4038,841,513,190,475,3
