p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,pose
0,0,0,0,0,0,0,129,0,0,0,0,0
0,0,0,0,0,0,0,153,0,0,0,0,0
0,0,0,0,0,0,0,187,0,0,0,0,0
0,0,0,0,0,0,0,244,0,0,0,0,0
0,0,0,0,0,0,0,3502,880,797,1111,1320,0
0,0,0,0,1929,1816,0,3907,495,685,453,1275,4
0,0,0,0,2068,2081,0,3997,427,654,301,1067,4
0,0,0,0,2130,1343,79,4034,1188,910,0,1776,4
0,0,0,0,2640,1813,67,3860,567,617,178,1154,4
0,0,0,0,2083,1755,18,4027,1099,849,0,1671,4
0,0,0,0,2504,1862,0,4007,925,621,303,813,4
0,0,0,0,2354,1597,40,3969,985,680,0,1330,4
0,0,0,1567,1943,1911,0,3940,436,724,214,898,4
0,166,0,2855,1165,1091,0,2768,639,893,171,1476,4
292,0,0,2979,1640,1541,0,3958,590,496,279,602,4
69,0,0,2751,1237,1436,0,3914,674,686,259,959,4
1262,0,0,1890,854,1340,0,3944,521,597,229,1038,4
944,0,0,1407,884,1082,0,3712,640,473,228,698,4
1477,0,0,1435,1370,1068,0,3462,729,529,308,735,4
1400,0,0,1200,1438,1156,0,3503,760,592,334,794,4
1446,0,0,473,1491,1194,0,3820,786,604,381,934,4
1259,0,0,256,1587,1202,0,3846,802,643,377,995,4
1077,454,0,1845,1553,1121,0,2142,812,719,395,997,4
1279,461,0,1728,1589,1210,0,2957,815,699,393,1066,4
1301,544,0,1869,1623,1223,0,2392,833,709,409,1102,4
1301,595,0,1867,1634,1247,0,2569,836,713,406,1104,4
1232,672,0,1840,1641,1263,0,2608,846,719,405,1122,4
1134,670,0,1867,1649,1275,0,2624,854,715,417,1129,4
1193,692,0,1909,1652,1275,0,2740,855,728,406,1112,4
1161,733,0,1924,1658,1288,0,2966,861,728,415,1128,4
1211,739,0,1906,1669,1291,0,2944,861,737,425,1133,4
1234,811,0,1871,1676,1295,0,2988,872,737,411,1135,4
1265,847,0,1910,1669,1305,0,2981,868,739,417,1113,4
1163,841,0,1901,1674,1302,0,3005,874,742,425,1129,4
1136,874,0,1869,1681,1311,0,3004,877,746,418,1132,4
1108,855,0,1894,1681,1305,0,2996,881,744,431,1123,4
1072,819,0,1930,1676,1305,0,2993,884,749,431,1115,4
1087,912,0,1904,1684,1302,0,3029,882,743,439,1096,4
1113,867,0,1961,1669,1307,0,2981,880,746,457,1091,4
1171,903,0,1947,1680,1316,0,2971,885,746,449,1111,4
1110,911,0,1921,1675,1324,0,2991,891,746,451,1104,4
1199,923,0,1910,1673,1320,0,2977,890,749,468,1098,4
1155,907,0,1920,1668,1321,0,2942,896,750,457,1089,4
1109,933,0,1937,1668,1329,0,2954,901,748,442,1092,4
1338,947,0,1983,1682,1344,0,1129,892,753,457,1087,4
1328,1019,0,1751,1686,1343,0,2277,891,760,473,1103,4
1265,1011,0,1808,1696,1353,0,1996,896,762,482,1113,4
1313,1057,0,1717,1704,1361,0,2316,891,762,485,1115,4
1282,1081,0,1732,1705,1357,0,2271,902,767,479,1119,4
1186,1015,0,1789,1685,1313,0,1923,903,768,464,1122,4
1459,1077,0,1663,1621,1341,0,3782,883,784,463,1117,4
1402,1008,0,1783,1646,1291,0,3857,889,796,455,1072,4
1314,787,0,1440,1603,1344,0,3719,877,793,470,1100,4
1093,916,0,1401,1651,1333,0,3479,890,784,473,1096,4
1170,946,0,1571,1660,1338,0,3449,893,790,476,1103,4
1189,991,0,1648,1669,1347,0,3406,898,791,476,1116,4
1213,1007,0,1678,1673,1347,0,3526,901,791,479,1117,4
1058,975,0,1434,1634,1350,0,3477,918,799,453,1117,4
884,969,0,1301,1636,1352,0,3117,919,807,478,1122,4
1331,1103,0,1454,1547,1376,0,3760,894,810,465,1139,4
1453,895,0,1360,1474,1372,0,3764,892,810,472,1157,4
1598,1071,0,1321,1395,1377,0,3800,886,815,450,1170,4
1467,1110,0,1281,1446,1399,0,3815,892,818,465,1184,4
1294,1160,0,1328,1560,1371,0,3803,854,703,446,978,4
1346,1254,0,1111,1356,1353,0,3913,745,777,313,1015,4
1325,817,0,277,1065,1151,0,3252,615,816,264,1000,4
809,805,0,306,1212,1244,0,3364,710,772,377,1045,4
869,614,0,1231,1671,1313,0,3532,729,671,455,829,4
1153,580,0,1575,1359,1292,0,3559,771,747,449,901,4
1285,503,0,1455,1179,1276,0,3514,687,817,213,819,4
1584,507,0,1394,1251,1206,0,3708,748,756,258,993,4
1535,390,0,1425,1303,1272,0,3703,768,772,335,1039,4
1590,502,0,1574,1340,1298,0,3715,786,777,356,1065,4
1221,581,0,1559,1351,1314,0,3613,793,780,373,1078,4
1202,593,0,1613,1360,1322,0,3647,799,788,388,1088,4
1066,549,0,1583,1370,1328,0,3696,807,791,413,1095,4
1033,480,0,1606,1371,1329,0,3697,805,791,432,1097,4
976,432,0,1677,1380,1332,1,3693,810,791,403,1101,4
1058,400,0,1705,1389,1336,0,3693,810,793,416,1106,4
1078,432,0,1744,1393,1345,0,3689,811,794,425,1115,4
949,419,0,1744,1394,1344,0,3722,816,794,426,1118,4
1003,438,0,1729,1403,1348,0,3645,815,797,436,1123,4
925,433,0,1723,1405,1349,0,3708,822,799,455,1131,4
950,435,0,1751,1408,1353,0,3732,821,799,450,1138,4
943,449,0,1775,1412,1360,0,3747,824,801,457,1140,4
1069,429,0,1799,1419,1366,0,3753,825,801,466,1138,4
1252,752,0,1680,1397,1387,0,3659,830,820,471,1139,4
1138,763,0,1659,1403,1385,0,3723,838,821,490,1161,4
1309,364,0,1822,1117,1292,1,3719,582,844,231,1059,4
1294,747,0,1710,1291,1175,0,3297,625,864,225,1037,4
1728,320,0,1511,1264,1268,0,2130,716,812,319,1018,4
1775,576,0,1777,1548,1347,0,3799,703,728,396,912,4
1733,799,0,1695,1344,1349,0,3851,731,803,286,1006,4
1807,842,0,1769,1425,1383,0,3823,748,819,334,1057,4
1822,863,0,1790,1440,1391,0,3835,759,829,357,1051,4
1801,814,0,1531,1381,1418,0,3698,763,843,384,1086,4
1835,928,0,1620,1433,1428,0,3855,769,848,347,1047,4
1813,917,0,1631,1408,1454,0,3785,780,852,379,1089,4
1845,1003,0,1554,1372,1436,0,3834,786,858,383,1110,4
1875,919,0,1494,1229,1455,0,3873,777,870,388,1119,4
1904,962,0,1296,1062,1215,0,3828,723,842,181,906,4
1927,995,0,1582,1125,1209,0,3752,577,777,189,1023,4
1855,835,0,1245,1235,1182,0,3547,533,699,199,1068,4
1711,1207,0,1361,1330,1179,0,382,520,785,67,1057,4
1616,1282,0,1495,1319,1255,0,367,688,690,223,944,4
1616,892,0,1010,1218,1289,0,3696,657,638,404,799,4
1650,1023,0,474,1212,1295,0,3940,702,703,351,795,4
1286,560,0,1392,1191,1452,0,3873,686,837,242,938,4
1409,880,0,1609,1254,1092,0,3562,734,775,223,1019,4
1569,922,0,1651,1174,1206,0,3566,781,794,307,1166,4
1681,1008,0,1699,1192,1275,0,3574,789,813,363,1154,4
1680,918,0,1617,1217,1290,0,3563,799,818,403,1176,4
1843,448,0,1884,1167,1284,0,3578,799,801,354,1104,4
1808,681,0,1956,1077,1301,0,3596,832,800,375,1156,4
1869,861,0,1991,1168,1336,0,3564,838,801,380,1178,4
1895,912,0,2046,1197,1355,0,3590,829,801,382,1199,4
1777,321,0,2281,1048,1325,0,3587,852,776,343,1043,4
1904,643,0,2244,1217,1306,0,3628,856,788,373,1096,4
1930,746,0,2279,1253,1314,0,3650,861,805,394,1143,4
1979,860,0,2259,1300,1338,0,3639,867,800,414,1163,4
1986,863,0,2203,1317,1333,0,3676,869,809,423,1184,4
1933,816,0,2295,1336,1362,0,3670,865,811,437,1190,4
1872,688,0,2269,1327,1369,0,3664,873,812,437,1196,4
1937,735,0,2266,1352,1359,0,3666,871,847,457,1183,4
2026,823,0,2206,1344,1388,0,3706,860,849,409,1221,4
1922,879,0,2187,1347,1394,0,3723,870,858,448,1231,4
1965,812,0,2047,1341,1400,0,3723,877,858,463,1240,4
2039,832,0,2032,1344,1398,0,3807,880,875,464,1242,4
1724,560,0,1934,1257,1413,0,3732,921,871,386,1256,4
1750,602,0,1467,1259,1414,0,3749,890,893,396,1263,4
1846,384,0,1549,1176,1461,0,3888,863,886,388,1259,4
1828,817,0,1595,1186,1417,0,3825,710,892,343,1267,4
1849,806,0,1712,1220,1464,0,3885,778,904,421,1279,4
1194,429,0,1642,1151,1447,0,3940,801,927,391,1273,4
1191,86,0,1705,1585,1333,0,3562,797,873,466,1051,4
1598,181,0,1670,1377,1359,0,3277,779,884,377,1123,4
1731,247,0,1872,1391,1377,0,3278,793,892,402,1160,4
1746,261,0,1834,1415,1393,0,3257,795,893,419,1175,4
1810,256,0,1849,1434,1402,0,3274,791,895,426,1183,4
1812,309,0,1945,1454,1404,0,3272,805,896,429,1191,4
1798,326,0,1966,1468,1414,0,3281,812,897,446,1201,4
1824,318,0,1962,1484,1418,0,3292,808,900,446,1203,4
1810,317,0,1987,1492,1425,0,3306,813,903,449,1208,4
1797,314,0,1999,1499,1425,0,3273,822,902,455,1209,4
1776,336,0,1993,1507,1430,0,3302,825,903,459,1213,4
1776,342,0,2016,1511,1435,0,3310,830,907,470,1218,4
1823,320,0,2046,1516,1444,0,3299,822,905,475,1226,4
1905,319,0,2065,1512,1446,0,3309,827,908,479,1226,4
2021,315,0,2142,1495,1447,0,3238,823,905,469,1232,4
2034,343,0,2161,1492,1460,0,3180,824,904,474,1237,4
1893,384,0,2186,1517,1458,0,3155,859,907,435,1228,4
1813,329,0,1915,1487,1458,0,3573,751,912,180,1248,4
1598,0,0,2238,932,1261,0,3558,552,607,80,963,4
1408,0,0,2094,1098,1280,0,3590,569,605,227,771,4
1566,0,0,2102,1141,1394,0,3727,586,727,303,958,4
1618,0,0,2146,1067,1417,0,3645,665,653,344,1016,4
1584,0,0,2079,1229,1195,0,2573,482,540,212,1023,4
1661,16,0,2142,1223,1224,0,2173,649,572,315,867,4
1741,0,0,2150,1236,1254,0,3450,756,637,439,1010,4
1762,129,0,2000,1249,1287,0,3514,777,657,467,1054,4
1701,10,0,2057,1279,1292,0,3551,801,660,522,1056,4
1758,161,0,1962,1208,1236,0,3007,803,568,419,804,4
1825,316,0,1906,1489,1247,0,3240,800,510,542,787,4
1722,477,0,2042,1701,1212,0,3360,828,498,504,821,4
1598,466,0,2128,1696,1213,0,3637,868,478,503,767,4
1632,0,0,2044,1226,1113,0,3852,825,661,367,810,4
1698,83,0,2186,1349,1314,0,3809,755,728,224,853,4
1549,9,0,2070,1094,1224,0,3586,638,786,196,1011,4
1574,117,0,1933,1279,1076,0,3490,773,626,268,1062,4
1673,125,0,2091,1299,1137,0,3555,824,654,348,1096,4
1685,197,0,2143,1367,1189,0,3562,833,674,376,1122,4
1681,211,0,2173,1379,1210,0,3549,846,699,385,1154,4
1696,191,0,2190,1405,1235,0,3570,851,705,399,1158,4
1677,173,0,2174,1412,1229,0,3565,851,715,399,1173,4
1715,208,0,2212,1432,1242,0,3577,857,727,409,1181,4
1808,260,0,2193,1434,1258,0,3573,857,743,403,1195,4
1863,288,0,2178,1452,1273,0,3588,865,744,408,1199,4
1937,302,0,2213,1458,1280,0,3594,869,747,418,1198,4
1856,306,0,2205,1462,1275,0,3590,876,747,376,1216,4
1869,304,0,2025,1472,1288,0,3594,883,748,382,1202,4
1850,309,0,2023,1479,1294,0,3566,882,751,394,1206,4
1872,302,0,2000,1486,1296,0,3614,884,740,414,1208,4
1769,299,0,2003,1481,1303,0,3617,890,743,431,1209,4
1926,308,0,2128,1490,1303,0,3623,891,748,417,1206,4
1909,304,0,2064,1486,1314,0,3621,893,751,420,1209,4
1872,329,0,2070,1496,1321,0,3622,899,755,424,1217,4
1769,283,0,1973,1485,1312,0,3613,901,755,423,1206,4
1881,283,0,2113,1498,1320,0,3623,905,760,428,1212,4
1929,326,0,2155,1501,1321,0,3609,898,755,430,1219,4
1873,379,0,2038,1508,1333,0,3632,905,768,441,1227,4
1776,404,0,2017,1509,1337,0,3629,910,768,446,1233,4
1791,395,0,2064,1506,1341,0,3627,912,771,443,1236,4
1766,419,0,2046,1512,1347,0,3618,916,778,448,1239,4
1691,419,0,2041,1516,1351,0,3619,923,777,447,1237,4
1579,253,0,2064,1506,1343,0,3609,918,772,444,1223,4
1667,269,0,2127,1505,1331,0,3602,918,771,434,1221,4
1777,272,0,2151,1513,1338,0,3592,919,774,435,1223,4
1776,293,0,2162,1511,1340,0,3591,925,771,424,1222,4
1850,307,0,2215,1353,1275,0,3590,838,721,429,1106,4
1998,487,0,2033,1431,1303,0,3683,872,706,533,851,4
1823,827,0,1913,1801,1155,0,3594,864,539,502,692,4
1835,272,0,2217,1267,1151,0,3601,792,656,473,856,4
1954,275,0,1938,1174,1365,0,3803,645,768,240,777,4
1917,146,0,1169,1259,1199,0,3605,718,674,262,797,4
1933,176,0,742,1324,1164,0,3596,806,741,421,993,4
1776,392,0,1399,1267,1169,0,3454,840,692,521,964,4
1794,94,0,1681,1253,1217,0,3569,850,703,567,832,4
1872,329,0,1727,1295,1290,0,3802,832,757,461,907,4
1865,348,0,1888,1339,1325,0,3805,857,762,510,963,4
1943,384,0,1942,1358,1353,0,3813,862,767,516,976,4
2046,199,0,1823,1270,1354,0,3808,842,756,512,970,4
1959,0,0,1171,1110,1426,0,3580,586,829,232,829,4
1827,0,0,1355,1077,1349,0,3583,656,852,246,871,4
1978,124,0,913,1257,1271,0,3575,773,807,257,988,4
1902,61,0,1734,1241,1210,0,3559,834,771,305,1014,4
1970,93,0,1318,1279,1318,0,3640,765,775,395,1064,4
1899,138,0,1335,1309,1329,0,3655,807,774,456,1080,4
1917,107,0,1477,1324,1365,0,3592,825,781,474,1064,4
1898,173,0,1473,1328,1376,0,3569,831,793,484,1080,4
1908,170,0,1395,1308,1392,0,3560,842,813,488,1116,4
1936,190,0,1420,1262,1391,0,3557,845,823,495,1125,4
1947,251,0,1455,1231,1400,0,3555,849,828,496,1144,4
1835,286,0,1335,1241,1408,0,3552,855,833,500,1148,4
1605,0,0,1678,1257,1394,0,3559,866,819,503,1132,4
1899,0,0,1878,1314,1396,0,3556,875,814,505,1138,4
1935,0,0,1920,1327,1388,0,3557,882,814,524,1137,4
1845,0,0,1954,1327,1378,0,3545,892,809,535,1142,4
1774,0,0,1950,1322,1368,0,3517,898,805,536,1147,4
1786,0,0,1946,1327,1367,0,3539,902,807,552,1145,4
1777,0,0,1970,1342,1364,0,3545,904,805,550,1152,4
1805,0,0,2038,1331,1311,0,3515,913,814,530,1142,4
1869,124,0,2084,1335,1307,0,3488,921,806,540,1146,4
1819,128,0,1973,1370,1320,0,3477,920,809,550,1166,4
1663,167,0,2043,1333,1303,0,3406,889,778,383,1031,4
1882,109,0,1792,1297,1370,0,3286,936,756,681,833,4
1735,160,0,1689,1335,1438,0,3450,1006,489,557,710,4
1362,0,0,1838,1602,1574,0,3595,1112,346,828,619,4
1433,0,0,1879,1291,1621,0,3753,1184,551,982,627,4
1534,0,0,1904,1095,1531,0,3739,1185,539,980,551,4
1493,0,0,1469,1143,1497,0,3797,1239,644,1040,834,4
1409,0,0,1419,1023,1520,0,3804,1224,612,1038,821,4
1306,0,0,1231,1083,1440,0,3294,1269,594,1044,936,4
1264,0,0,1311,1109,1279,0,3219,1302,529,983,957,4
1231,0,0,1158,1140,1127,0,2623,1275,602,857,1012,4
1685,0,0,1671,1060,1212,0,3667,1228,631,895,1066,4
1822,0,0,1843,1200,1189,0,3765,1197,648,865,978,4
1854,0,0,1801,1184,1206,0,3792,1175,666,887,962,4
1898,51,0,1787,1179,1240,0,3792,1187,672,900,984,4
1805,80,0,1703,1202,1260,0,3761,1189,672,905,1030,4
1655,0,0,1655,1217,1260,0,3731,1200,686,898,1069,4
1669,0,0,1681,1226,1279,0,3787,1205,688,909,1088,4
1717,0,0,1755,1243,1277,0,3805,1210,687,902,1096,4
1953,0,0,1846,1180,1302,0,3851,1203,689,896,1112,4
1882,48,0,1866,1244,1311,0,3869,1212,688,894,1122,4
1907,93,0,1854,1253,1313,0,3828,1219,695,896,1127,4
1970,99,0,1866,1264,1313,0,3835,1221,696,910,1130,4
1908,117,0,1814,1285,1332,0,3857,1235,703,905,1130,4
1904,163,0,1769,1293,1323,0,3869,1239,700,909,1141,4
1871,159,0,1687,1302,1325,0,3863,1239,708,900,1136,4
1823,151,0,1693,1303,1328,0,3858,1246,707,914,1146,4
1731,129,0,1635,1304,1333,0,3857,1241,707,920,1153,4
1642,61,0,1685,1313,1337,0,3856,1245,709,929,1152,4
1676,48,0,1675,1314,1323,0,3848,1247,714,918,1152,4
1664,15,0,1679,1318,1325,0,3873,1253,713,920,1154,4
1823,94,0,1753,1327,1333,0,3879,1250,715,929,1160,4
1936,102,0,1817,1327,1342,0,3877,1251,715,938,1167,4
1787,102,0,1630,1309,1351,0,3872,1256,720,946,1155,4
1793,144,0,1761,1315,1354,0,3894,1258,720,947,1156,4
1830,145,0,1808,1315,1358,0,3894,1258,722,951,1136,4
1815,300,0,1840,1295,1240,0,3877,1267,701,971,1082,4
1767,290,0,1777,1310,1298,0,3832,1260,721,967,1087,4
1749,285,0,1645,1299,1293,0,3739,1261,720,969,1100,4
1757,287,0,1600,1293,1304,0,3724,1260,724,969,1105,4
1737,247,0,1557,1297,1295,0,3744,1263,725,974,1114,4
1737,240,0,1556,1304,1313,0,3791,1263,724,974,1116,4
1585,206,0,1515,1309,1308,0,3752,1267,715,980,1114,4
1653,112,0,1688,1305,1302,0,3727,1272,716,975,1120,4
1790,91,0,1698,1304,1312,1,3665,1270,719,982,1118,4
1893,115,0,1771,1309,1321,0,3724,1268,717,977,1120,4
1999,190,0,1823,1316,1338,0,3737,1270,716,980,1126,4
2153,432,0,1674,1156,1416,0,2681,1189,735,947,1033,4
1947,342,0,1855,1185,1395,0,3297,1205,743,953,966,4
1920,305,0,1810,1237,1388,0,3371,1215,746,960,1035,4
1979,298,0,1841,1269,1397,0,3213,1222,745,964,1065,4
1936,273,0,1846,1284,1418,0,3242,1227,745,971,1086,4
1723,221,0,1821,1280,1406,0,3209,1233,743,978,1094,4
1791,192,0,1777,1271,1406,0,3171,1241,750,977,1098,4
1743,30,0,1861,1147,1381,0,3405,1247,743,942,1081,4
2017,171,0,1963,1184,1389,0,3420,1256,749,924,1091,4
1984,226,0,1974,1216,1403,0,3470,1261,754,929,1114,4
2023,272,0,1968,1246,1404,0,3462,1258,752,936,1124,4
2142,550,0,2169,1163,1438,0,3250,1232,772,928,1046,4
1162,0,0,2357,1089,1503,0,3263,819,512,405,760,4
96,0,0,2827,957,1419,0,3533,778,816,335,725,4
730,0,0,2767,1406,1465,0,2921,892,385,379,811,4
0,0,0,2288,1250,1530,0,3410,1019,573,886,701,4
0,0,0,2179,1192,1499,0,3623,1112,478,891,431,4
0,0,0,2450,1255,1638,0,3597,1132,495,913,434,4
0,0,0,2331,1253,1445,0,3448,1197,605,881,774,4
0,0,0,1362,1238,1437,0,2548,1216,555,912,851,4
0,0,0,1726,1215,1369,0,2862,1057,547,797,849,4
0,0,0,2015,1131,1248,61,2056,1120,668,786,932,4
0,0,0,2576,951,1162,0,2256,1056,696,798,997,4
256,0,0,2608,869,1271,0,2338,839,650,718,899,4
1149,0,0,2778,1157,1213,0,2097,949,691,772,1150,4
1217,0,0,2741,1216,1282,0,2860,982,712,775,916,4
1165,0,0,2607,1268,1291,0,1954,988,588,798,902,4
1254,129,0,2553,1305,1306,0,2175,1027,598,845,969,4
1226,114,0,2546,1324,1322,0,2228,1044,618,846,1004,4
1147,187,0,2384,1329,1310,0,2107,1059,627,883,1019,4
1123,199,0,2399,1360,1309,0,2105,1066,633,878,1029,4
1161,123,0,2310,1384,1310,0,2176,1080,627,901,1033,4
1167,196,0,2335,1386,1335,0,2181,1083,637,900,1052,4
1177,226,0,2368,1390,1342,0,2552,1088,640,915,1058,4
1200,177,0,2370,1389,1344,0,2497,1088,643,915,1064,4
1202,195,0,2359,1396,1351,0,2518,1092,644,931,1067,4
1168,198,0,2384,1398,1353,2,2547,1098,643,923,1072,4
1630,239,0,2451,1401,1340,0,2587,1105,644,898,1076,4
1671,269,0,2434,1399,1353,0,2594,1102,651,910,1083,4
1699,270,0,2426,1401,1357,0,2553,1109,651,917,1087,4
1659,304,0,2438,1401,1368,0,2574,1113,652,918,1094,4
1687,323,0,2405,1401,1360,0,2409,1116,652,927,1103,4
1709,328,0,2378,1403,1365,0,2486,1114,658,924,1105,4
1671,347,0,2378,1409,1368,0,2495,1119,661,932,1107,4
1728,342,0,2406,1403,1373,0,2434,1122,663,931,1110,4
1744,354,0,2391,1400,1376,0,2446,1126,665,923,1112,4
1796,368,0,2369,1402,1377,0,2418,1126,666,933,1113,4
1756,368,0,2389,1401,1371,0,2444,1130,664,940,1112,4
1639,272,0,2354,1420,1354,0,2746,1134,671,936,1109,4
1648,334,0,2211,1406,1331,0,2465,1133,675,904,1120,4
1584,357,0,2288,1414,1325,0,2375,1137,675,909,1126,4
1634,380,0,2261,1415,1335,0,2405,1137,678,904,1125,4
1614,382,0,2270,1416,1353,0,2457,1143,680,892,1128,4
1648,374,0,2278,1419,1356,0,2294,1147,684,891,1131,4
1617,384,0,2260,1422,1362,0,2575,1153,682,893,1135,4
1664,368,0,2240,1420,1368,0,2527,1152,684,903,1134,4
1647,369,0,2233,1420,1366,0,2570,1153,686,908,1137,4
1631,361,0,2244,1422,1366,0,2572,1157,686,916,1140,4
1714,377,0,2203,1418,1374,0,2626,1158,685,925,1139,4
1757,395,0,2214,1369,1349,0,2814,1147,688,925,1141,4
1823,418,0,2241,1293,1359,0,2987,1146,695,925,1140,4
1776,417,0,2254,1257,1366,0,2861,1150,698,935,1135,4
1687,361,0,2256,1303,1360,0,2714,1145,694,937,1137,4
1735,385,0,2256,1316,1368,0,2718,1149,702,945,1139,4
1789,387,0,2239,1308,1362,0,2771,1152,701,951,1140,4
1777,366,0,2226,1318,1377,0,2819,1158,703,953,1147,4
1771,473,0,2178,1189,1375,0,2231,1154,705,958,1141,4
2029,707,0,1855,964,1363,0,2091,1115,712,947,1145,4
1942,842,0,1886,1243,1160,0,2858,1167,665,887,648,4
1942,864,0,1922,1070,1198,0,2295,1100,742,898,911,4
1926,761,0,1466,1043,1230,0,2696,1102,756,912,982,4
1971,819,0,1163,1064,1285,0,2416,1101,748,921,1003,4
1969,669,0,1289,890,1228,0,1897,1058,763,764,875,4
2043,1115,0,1854,890,1128,0,2953,1004,771,815,892,4
1930,1151,0,1101,923,1235,0,2893,849,748,485,842,4
1815,946,0,978,1029,1257,0,2869,1050,746,656,935,4
2015,1039,0,1616,1027,1282,0,2978,1101,665,743,980,4
1833,848,0,1411,846,1185,0,2769,1084,656,763,1024,4
1266,322,0,747,849,1235,0,3106,1089,690,741,1058,4
1264,115,0,751,785,1323,0,3001,1036,726,735,1070,4
641,0,0,1110,755,1175,0,2292,1073,670,773,1017,4
1102,0,0,1282,912,1202,0,2390,1081,649,756,1020,4
1253,0,0,1308,1000,1224,0,2630,1108,659,779,1030,4
1424,0,0,1286,1048,1251,0,2705,1122,676,792,1049,4
1426,48,0,1138,1076,1261,0,2749,1132,682,802,1064,4
1362,46,0,1126,1094,1271,0,2786,1141,686,812,1074,4
1440,62,0,1055,1103,1277,0,2749,1143,690,819,1077,4
1419,57,0,986,1105,1280,0,2781,1152,692,826,1089,4
1475,64,0,944,1115,1288,0,2798,1153,696,828,1099,4
1452,65,0,873,1100,1293,0,2760,1157,699,835,1106,4
1460,63,0,937,1125,1297,0,2812,1158,704,835,1108,4
1504,37,0,777,1117,1302,0,2821,1162,697,839,1108,4
1534,64,0,816,1123,1306,0,2782,1182,700,843,1106,4
1520,58,0,791,1121,1310,0,2813,1180,699,846,1113,4
1547,35,0,656,1116,1309,0,2817,1181,701,845,1116,4
1535,0,0,717,1129,1314,0,2750,1183,703,847,1119,4
1591,0,0,895,1144,1319,0,2790,1186,700,856,1121,4
1749,50,0,1040,1149,1321,0,2854,1188,700,853,1127,4
1655,39,0,976,1150,1322,0,2876,1191,702,863,1127,4
1753,39,0,999,1164,1338,0,2836,1193,703,865,1127,4
1815,119,0,1664,1154,1343,0,2857,1193,695,868,1123,4
1936,317,0,1367,1185,1343,0,2912,1201,701,877,1148,4
1910,238,0,1328,1177,1357,0,2899,1202,699,886,1147,4
1962,314,0,1165,1169,1361,0,2983,1204,701,888,1150,4
1946,248,0,1185,1171,1360,0,2993,1212,702,892,1154,4
1987,294,0,1444,1182,1368,0,3002,1209,699,884,1155,4
1891,330,0,1189,1178,1365,0,3093,1212,704,884,1158,4
1936,290,0,1136,1168,1364,0,3131,1216,706,891,1161,4
2022,396,0,688,1047,1382,0,2998,1212,711,888,1164,4
1998,274,0,682,1081,1383,0,2998,1212,712,894,1165,4
1878,285,0,656,1125,1386,0,3043,1219,721,894,1165,4
1951,366,0,565,1105,1391,0,3044,1219,722,893,1162,4
2022,414,0,368,976,1384,0,3033,1223,727,898,1175,4
2013,233,0,136,991,1382,0,3082,1227,732,906,1180,4
2208,327,0,13,938,1259,0,2714,1143,716,916,1027,4
1966,96,0,172,982,1152,0,2737,1195,731,910,743,4
1927,222,0,565,1057,1276,0,2959,1197,764,898,881,4
1170,126,0,0,1058,1275,0,2903,1208,764,917,932,4
1211,0,0,1043,849,1085,0,3174,1198,727,910,947,4
1443,16,0,1823,887,1132,0,2648,1224,749,904,964,4
1648,0,0,1218,934,1191,0,2696,1223,745,920,986,4
1750,0,0,1079,962,1213,0,2790,1220,742,923,1002,4
1702,0,0,1065,909,1235,0,2774,1221,747,927,1015,4
1727,0,0,909,947,1243,0,2726,1220,748,929,1021,4
1682,0,0,606,953,1260,0,2729,1222,751,933,1025,4
1664,7,0,527,973,1264,0,3090,1226,754,939,1033,4
1667,27,0,317,953,1267,0,3052,1228,752,937,1038,4
1584,32,0,277,969,1268,0,3084,1227,749,935,1041,4
1571,33,0,244,986,1273,0,3037,1235,757,942,1049,4
1558,37,0,79,911,1288,0,2586,1234,760,928,1051,4
1334,0,0,0,936,1282,0,2681,1234,758,934,1049,4
1073,0,0,0,963,1284,0,2831,1237,754,934,1054,4
1296,0,0,141,976,1272,0,2735,1241,748,938,1059,4
1460,0,0,271,986,1275,0,2782,1242,752,940,1065,4
1686,0,0,432,995,1282,0,2774,1243,752,950,1066,4
1898,0,0,195,974,1295,0,3503,1242,758,950,1077,4
1815,0,0,153,976,1298,0,3530,1243,755,948,1079,4
1818,0,0,113,940,1309,0,3403,1247,762,948,1086,4
1831,0,0,49,804,1317,0,3330,1235,762,946,1078,4
1838,25,0,80,849,1326,0,3209,1244,769,957,1089,4
1872,80,0,3,843,1335,0,3277,1242,777,953,1089,4
1759,17,0,18,886,1333,0,3283,1244,780,955,1092,4
1774,61,0,0,863,1337,0,3233,1246,801,956,1093,4
1763,0,0,189,888,1320,0,3093,1252,770,975,1098,4
1852,0,0,317,924,1324,0,3250,1254,771,973,1102,4
1814,0,0,355,936,1327,0,3515,1259,769,976,1104,4
1798,0,0,374,946,1327,0,3544,1262,769,976,1106,4
1857,0,0,335,954,1330,0,3567,1262,769,975,1111,4
1910,0,0,374,968,1334,0,3542,1262,770,975,1113,4
1922,112,0,0,770,1346,0,3254,1247,795,979,1117,4
1891,80,0,4,880,1350,0,3412,1256,782,977,1116,4
1837,145,0,17,900,1351,0,3451,1262,787,984,1112,4
1841,141,0,5,857,1363,0,3444,1257,806,986,1105,4
1837,150,0,6,830,1370,0,3407,1253,804,982,1089,4
1836,135,0,0,815,1365,0,3371,1248,805,980,1083,4
1754,144,0,0,815,1337,0,3405,1249,807,982,1089,4
1866,270,0,77,833,1354,0,3326,1220,809,976,975,4
1584,149,0,0,769,1324,0,3758,1192,818,983,975,4
